fighter_id,details_url,first,last,nickname,height_in,weight_lb,reach_in,stance,dob
f304aff405c4a8fa,http://www.ufcstats.com/fighter-details/f304aff405c4a8fa,Brian,Rogers,The Professional Predator,71,185,NA,,1984-02-15
36f3d235493d35ad,http://www.ufcstats.com/fighter-details/36f3d235493d35ad,Pete,Rogers Jr.,The Heat,72,145,NA,,NA
59a27d2e6d0802ac,http://www.ufcstats.com/fighter-details/59a27d2e6d0802ac,Max,Rohskopf,Rated R,73,155,71,Orthodox,1994-09-27
2804ce8dadab5770,http://www.ufcstats.com/fighter-details/2804ce8dadab5770,Marcelo,Rojo,Pitbull,68,145,71,Orthodox,1988-07-02
75e0d3cc2262b732,http://www.ufcstats.com/fighter-details/75e0d3cc2262b732,Shane,Roller,,70,155,72,Orthodox,1979-07-14
c4b6099f0d25f75e,http://www.ufcstats.com/fighter-details/c4b6099f0d25f75e,Jared,Rollins,J-Roc,69,170,NA,Orthodox,1977-01-26
3b83fec860a45ca1,http://www.ufcstats.com/fighter-details/3b83fec860a45ca1,Tim,Roman,,73,170,NA,,1985-06-08
c0badf3243907e59,http://www.ufcstats.com/fighter-details/c0badf3243907e59,Alexandr,Romanov,King Kong,74,262,75,Southpaw,1990-12-11
6f81399074fcdbba,http://www.ufcstats.com/fighter-details/6f81399074fcdbba,Anthony,Romero,The Genius,71,155,70,Orthodox,1997-02-25
33df417d0017eb0c,http://www.ufcstats.com/fighter-details/33df417d0017eb0c,Kaleio,Romero,KO,70,145,69,Switch,1996-04-19
744e098e065cfdbe,http://www.ufcstats.com/fighter-details/744e098e065cfdbe,Ricardo,Romero,,72,205,76,Orthodox,1978-04-15
15ea371202eb25e1,http://www.ufcstats.com/fighter-details/15ea371202eb25e1,Roberto,Romero,El Charro Negro,68,145,70,Orthodox,2000-01-30
f77c68bb4be8516d,http://www.ufcstats.com/fighter-details/f77c68bb4be8516d,Yoel,Romero,Soldier of God,72,185,73,Southpaw,1977-04-30
82cbb809d5ee565c,http://www.ufcstats.com/fighter-details/82cbb809d5ee565c,Mara,Romero Borella,,66,125,69,Orthodox,1986-06-03
8173f134396cb971,http://www.ufcstats.com/fighter-details/8173f134396cb971,Cortavious,Romious,,64,135,68,Southpaw,1994-01-06
4a043165cf47cab2,http://www.ufcstats.com/fighter-details/4a043165cf47cab2,Juancamilo,Ronderos,100,63,125,64,Southpaw,1995-02-17
a13d755965a4ec9f,http://www.ufcstats.com/fighter-details/a13d755965a4ec9f,,Rongzhu,,69,155,71,Orthodox,2000-03-07
5580771f383e141f,http://www.ufcstats.com/fighter-details/5580771f383e141f,Jesse,Ronson,The Body Snatcher,70,155,70,Southpaw,1985-12-24
3c0437fbeda06962,http://www.ufcstats.com/fighter-details/3c0437fbeda06962,George,Roop,,73,135,72,Orthodox,1981-11-10
0f6528b461e47462,http://www.ufcstats.com/fighter-details/0f6528b461e47462,Joao,Roque,,66,155,NA,Orthodox,1971-07-22
11f8860028b68fcf,http://www.ufcstats.com/fighter-details/11f8860028b68fcf,Aaron,Rosa,,76,205,77,Orthodox,1983-05-28
40093d1d2d78394e,http://www.ufcstats.com/fighter-details/40093d1d2d78394e,Charles,Rosa,Boston Strong,69,145,69,Switch,1986-08-24
351c4ec637380ad5,http://www.ufcstats.com/fighter-details/351c4ec637380ad5,Karol,Rosa,,65,135,67,Orthodox,1994-12-30
f7faf5b19e0dec2e,http://www.ufcstats.com/fighter-details/f7faf5b19e0dec2e,Jacob,Rosales,The Lil Badger,71,155,74,Orthodox,1995-07-28
fe2babf95de24fb1,http://www.ufcstats.com/fighter-details/fe2babf95de24fb1,Raul,Rosas Jr.,El Nino Problema,69,135,67,Switch,2004-10-08
b9163ec845c3bfc8,http://www.ufcstats.com/fighter-details/b9163ec845c3bfc8,Hilarie,Rose,,63,115,63,Orthodox,1992-11-11
4f2fcbefb668689d,http://www.ufcstats.com/fighter-details/4f2fcbefb668689d,Jake,Rosholt,,73,185,NA,Orthodox,1982-02-09
91ea901c458e95dd,http://www.ufcstats.com/fighter-details/91ea901c458e95dd,Jared,Rosholt,,74,265,75,Orthodox,1986-08-04
598a58db87b890ee,http://www.ufcstats.com/fighter-details/598a58db87b890ee,Kevin,Rosier,,76,275,NA,Orthodox,NA
208b6926916867c7,http://www.ufcstats.com/fighter-details/208b6926916867c7,Zach,Rosol,,NA,243,NA,,NA
51c655162e462ceb,http://www.ufcstats.com/fighter-details/51c655162e462ceb,Shannon,Ross,The Turkish Delight,66,125,66,Switch,1989-05-12
ff3a915256b899c0,http://www.ufcstats.com/fighter-details/ff3a915256b899c0,Nick,Rossborough,Leatherface,77,205,NA,,1981-11-18
af49a6c491ca22a3,http://www.ufcstats.com/fighter-details/af49a6c491ca22a3,Kristian,Rothaermel,,72,205,NA,Open Stance,1972-01-31
bd58d34e39b7b12a,http://www.ufcstats.com/fighter-details/bd58d34e39b7b12a,Ben,Rothwell,,76,265,78,Orthodox,1981-10-17
872b018076f831b0,http://www.ufcstats.com/fighter-details/872b018076f831b0,Rick,Roufus,,72,207,NA,Southpaw,1966-06-03
749f572d1d3161fb,http://www.ufcstats.com/fighter-details/749f572d1d3161fb,Khalil,Rountree Jr.,,73,205,76,Southpaw,1990-02-26
8bdac25ce0bb874d,http://www.ufcstats.com/fighter-details/8bdac25ce0bb874d,Ronda,Rousey,Rowdy,67,135,66,Orthodox,1987-02-01
cba3a2dfbc06ce79,http://www.ufcstats.com/fighter-details/cba3a2dfbc06ce79,Ray,Routh,,68,185,NA,Orthodox,NA
9d7fbf438766791f,http://www.ufcstats.com/fighter-details/9d7fbf438766791f,Roberta,Rovel,Crusher,68,145,NA,,NA
8e382b585a92affe,http://www.ufcstats.com/fighter-details/8e382b585a92affe,Phil,Rowe,The Fresh Prince,75,170,80,Orthodox,1990-07-18
8ebc3a8da015d70c,http://www.ufcstats.com/fighter-details/8ebc3a8da015d70c,Cam,Rowston,,75,185,78,Orthodox,1995-01-19
712aa894b3a344df,http://www.ufcstats.com/fighter-details/712aa894b3a344df,Kain,Royer,,NA,185,NA,,NA
09f8c233de88998d,http://www.ufcstats.com/fighter-details/09f8c233de88998d,Brad,Royster,,NA,135,NA,,NA
6e15f63b6c2e2c15,http://www.ufcstats.com/fighter-details/6e15f63b6c2e2c15,Brandon,Royval,Raw Dawg,69,125,68,Southpaw,1992-08-16
2cd428e9606856fd,http://www.ufcstats.com/fighter-details/2cd428e9606856fd,Jairzinho,Rozenstruik,Bigi Boy,74,242,78,Orthodox,1988-03-17
140745cbbcb023ac,http://www.ufcstats.com/fighter-details/140745cbbcb023ac,Mauricio,Rua,Shogun,73,205,76,Orthodox,1981-11-25
90e7447d8b7f3f35,http://www.ufcstats.com/fighter-details/90e7447d8b7f3f35,Murilo,Rua,Ninja,71,185,NA,Orthodox,1980-05-22
597db668b01c442c,http://www.ufcstats.com/fighter-details/597db668b01c442c,Marco,Ruas,King of the Streets,73,210,NA,Orthodox,1961-01-23
94070f6544c4b2a5,http://www.ufcstats.com/fighter-details/94070f6544c4b2a5,Rodrigo,Ruas,,70,185,NA,Orthodox,1977-10-06
c4731f43693b96b8,http://www.ufcstats.com/fighter-details/c4731f43693b96b8,Rodolfo,Rubio Perez,Fito,65,145,NA,Orthodox,1987-01-29
92aed9d16794f42b,http://www.ufcstats.com/fighter-details/92aed9d16794f42b,Robert,Ruchala,Faker,68,145,72,Switch,1998-05-15
ccba80d4820ef557,http://www.ufcstats.com/fighter-details/ccba80d4820ef557,Gabe,Ruediger,Godzilla,70,155,NA,Orthodox,1977-08-29
9c393e836a852f30,http://www.ufcstats.com/fighter-details/9c393e836a852f30,Mauricio,Ruffy,,71,155,75,Orthodox,1996-06-17
657c21cb133f1445,http://www.ufcstats.com/fighter-details/657c21cb133f1445,Anthony,Ruiz,El Toro,74,205,NA,Orthodox,1977-11-03
7b9aa973e5c04624,http://www.ufcstats.com/fighter-details/7b9aa973e5c04624,Eddie,Ruiz,,67,155,NA,Orthodox,1967-06-10
1235b31de15d0c6e,http://www.ufcstats.com/fighter-details/1235b31de15d0c6e,Montserrat Conejo,Ruiz,,60,115,61,Southpaw,1993-02-03
babc0b19e89cec6e,http://www.ufcstats.com/fighter-details/babc0b19e89cec6e,Paul,Ruiz,,66,135,NA,,1987-06-23
353de740bb6c7e75,http://www.ufcstats.com/fighter-details/353de740bb6c7e75,Mike,Russow,,73,255,73,Orthodox,1976-09-11
03688dc3c3af3ac1,http://www.ufcstats.com/fighter-details/03688dc3c3af3ac1,Bas,Rutten,El Guapo,73,205,NA,Orthodox,1965-02-24
e5a898f2a1afec67,http://www.ufcstats.com/fighter-details/e5a898f2a1afec67,Mashrabjon,Ruzibaev,Black Junior,68,155,67,Orthodox,1996-02-16
49d2a08964c5eb11,http://www.ufcstats.com/fighter-details/49d2a08964c5eb11,Nursulton,Ruziboev,Black,77,185,76,Orthodox,1993-11-19
5b1b383265433f51,http://www.ufcstats.com/fighter-details/5b1b383265433f51,Casey,Ryan,,NA,185,NA,,1987-06-27
b1669a810fae4220,http://www.ufcstats.com/fighter-details/b1669a810fae4220,Yusup,Saadulaev,Maestro,66,135,NA,,1985-03-31
3c8a5200436e19f3,http://www.ufcstats.com/fighter-details/3c8a5200436e19f3,Cameron,Saaiman,MSP,68,135,67,Southpaw,2000-12-20
7956f026e2672c47,http://www.ufcstats.com/fighter-details/7956f026e2672c47,Pete,Sabala,,NA,135,NA,,NA
cb7ee07982de2a28,http://www.ufcstats.com/fighter-details/cb7ee07982de2a28,Danny,Sabatello,Italian Gangster,70,135,71,Orthodox,1993-03-31
b8bbdeff718dbb7d,http://www.ufcstats.com/fighter-details/b8bbdeff718dbb7d,Pat,Sabatini,,68,145,70,Orthodox,1990-11-09
2650e2f846a30f64,http://www.ufcstats.com/fighter-details/2650e2f846a30f64,Amir,Sadollah,,70,170,75,Orthodox,1980-08-27
ff62013d2fce6d13,http://www.ufcstats.com/fighter-details/ff62013d2fce6d13,Nazim,Sadykhov,Black Wolf,70,155,69,Southpaw,1994-05-16
9ba2226646046b63,http://www.ufcstats.com/fighter-details/9ba2226646046b63,Frankie,Saenz,,66,135,66,Orthodox,1980-08-12
a78f7a9135eb6249,http://www.ufcstats.com/fighter-details/a78f7a9135eb6249,Terrance,Saeteurn,Wrong Turn,66,125,67,Orthodox,1995-05-30
88d7b6d8230e1f3f,http://www.ufcstats.com/fighter-details/88d7b6d8230e1f3f,Saparbeg,Safarov,,73,185,78,Orthodox,1986-10-14
0749d968e932df53,http://www.ufcstats.com/fighter-details/0749d968e932df53,Tarec,Saffiedine,Sponge,70,170,70,Switch,1986-09-06
4ac1ecf8ce59ef23,http://www.ufcstats.com/fighter-details/4ac1ecf8ce59ef23,Jason,Saggo,,71,155,71,Orthodox,1985-11-23
296a120cb880477b,http://www.ufcstats.com/fighter-details/296a120cb880477b,Kiru,Sahota,,70,125,73,Orthodox,1995-05-28
cc4e571964b084d4,http://www.ufcstats.com/fighter-details/cc4e571964b084d4,Tatsuya,Saika,Yanbo,72,155,73,Orthodox,1990-09-18
96c76dd695eb3b88,http://www.ufcstats.com/fighter-details/96c76dd695eb3b88,Mridul,Saikia,Crusher,67,125,68,Orthodox,1997-05-09
6a6c4709ebc5499a,http://www.ufcstats.com/fighter-details/6a6c4709ebc5499a,Kaushik,Saikumar,The Pride of Chennai,70,135,71,Orthodox,1997-12-11
c2299ec916bc7c56,http://www.ufcstats.com/fighter-details/c2299ec916bc7c56,Benoit,Saint Denis,God of War,71,155,73,Southpaw,1995-12-18
50db8711c70196cd,http://www.ufcstats.com/fighter-details/50db8711c70196cd,Ovince,Saint Preux,,75,205,80,Southpaw,1983-04-08
fb41432b622992a9,http://www.ufcstats.com/fighter-details/fb41432b622992a9,Lukasz,Sajewski,Wookie,68,155,71,Orthodox,1990-11-27
94a5aaf573f780ad,http://www.ufcstats.com/fighter-details/94a5aaf573f780ad,Yukio,Sakaguchi,,69,185,NA,Orthodox,1973-07-26
441eacbe20e0e80b,http://www.ufcstats.com/fighter-details/441eacbe20e0e80b,Augusto,Sakai,,75,265,77,Orthodox,1991-05-09
7f955f71fa2ce7ac,http://www.ufcstats.com/fighter-details/7f955f71fa2ce7ac,Alessio,Sakara,Legionarius,72,185,72,Orthodox,1981-09-02
d7907a9a968e4d29,http://www.ufcstats.com/fighter-details/d7907a9a968e4d29,Wataru,Sakata,,69,195,NA,Southpaw,1973-03-11
4690d47bf725fd98,http://www.ufcstats.com/fighter-details/4690d47bf725fd98,Gokhan,Saki,The Rebel,72,205,73,Orthodox,1983-10-19
9b5b5a75523728f3,http://www.ufcstats.com/fighter-details/9b5b5a75523728f3,Kazushi,Sakuraba,The Gracie Hunter,72,185,NA,Southpaw,1969-07-14
85e26e2468b4e82f,http://www.ufcstats.com/fighter-details/85e26e2468b4e82f,Hayato,Sakurai,Mach,67,168,NA,Orthodox,1975-08-24
ff9578cdbfabd323,http://www.ufcstats.com/fighter-details/ff9578cdbfabd323,Ryuta,Sakurai,,67,183,NA,Orthodox,1971-09-18
9b198c73e3d0d289,http://www.ufcstats.com/fighter-details/9b198c73e3d0d289,Justin,Salas,J-Bomb,68,155,70,Southpaw,1982-03-13
394f55ebca199124,http://www.ufcstats.com/fighter-details/394f55ebca199124,Ivan,Salaverry,,72,185,NA,Orthodox,1971-01-11
72c4b253d2f5ebf2,http://www.ufcstats.com/fighter-details/72c4b253d2f5ebf2,Roman,Salazar,El Gallito,67,135,NA,Orthodox,1988-02-21
12e0fdc606f7e274,http://www.ufcstats.com/fighter-details/12e0fdc606f7e274,Luis,Saldana,,71,145,73,Orthodox,1991-01-27
3e36811b7bc1f6ad,http://www.ufcstats.com/fighter-details/3e36811b7bc1f6ad,John,Salgado,Greco,70,170,NA,,NA
447f9858ae78f921,http://www.ufcstats.com/fighter-details/447f9858ae78f921,Muslim,Salikhov,King of Kung Fu,71,170,70,Orthodox,1984-06-09
74d5f71eeb0c66c7,http://www.ufcstats.com/fighter-details/74d5f71eeb0c66c7,Gabriel,Salinas-Jones,,73,245,NA,,1984-11-20
a049aa06508b9c7b,http://www.ufcstats.com/fighter-details/a049aa06508b9c7b,Brandon,Saling,White Steel,70,170,NA,,1986-01-28
17734443a833cdf7,http://www.ufcstats.com/fighter-details/17734443a833cdf7,Quillan,Salkilld,,72,155,75,Orthodox,1999-12-28
98e946879ba20c0f,http://www.ufcstats.com/fighter-details/98e946879ba20c0f,Boston,Salmon,Boom Boom,69,135,69,Southpaw,1990-11-20
7c0847d3854a95f2,http://www.ufcstats.com/fighter-details/7c0847d3854a95f2,Sean,Salmon,,70,185,NA,Southpaw,1977-09-11
010986ee359fb863,http://www.ufcstats.com/fighter-details/010986ee359fb863,John,Salter,,73,185,74,Southpaw,1985-03-21
a7a3fb5f6c67b122,http://www.ufcstats.com/fighter-details/a7a3fb5f6c67b122,Dylan,Salvador,,69,155,69,Southpaw,1993-05-20
65cdf4ec31143d86,http://www.ufcstats.com/fighter-details/65cdf4ec31143d86,Vinicius,Salvador,,67,135,70,Southpaw,1996-07-24
9deff9e3e8d94d47,http://www.ufcstats.com/fighter-details/9deff9e3e8d94d47,Josh,Samman,Anqa,75,185,79,Orthodox,1988-03-14
b23388ff8ac6637b,http://www.ufcstats.com/fighter-details/b23388ff8ac6637b,Johnny,Sampaio,,68,170,NA,Orthodox,1975-09-11
f65dcb22dada2223,http://www.ufcstats.com/fighter-details/f65dcb22dada2223,Josh,Sampo,The Gremlin,64,125,64,Orthodox,1984-07-24
983e281d257c24dc,http://www.ufcstats.com/fighter-details/983e281d257c24dc,Josh,San Diego,JSD,70,135,NA,,NA
438d497617ecb16e,http://www.ufcstats.com/fighter-details/438d497617ecb16e,Samuel,Sanches,The Prodigy,70,155,74,Orthodox,2003-01-28
fccf811c1e8b01c7,http://www.ufcstats.com/fighter-details/fccf811c1e8b01c7,Andrew,Sanchez,El Dirte,73,185,74,Orthodox,1988-04-08
6a0047ac8c99fece,http://www.ufcstats.com/fighter-details/6a0047ac8c99fece,Bobby,Sanchez,The Kid,67,155,NA,Orthodox,1989-12-15
82e7929bf6c2b689,http://www.ufcstats.com/fighter-details/82e7929bf6c2b689,Diego,Sanchez,Nightmare,70,170,72,Southpaw,1981-12-31
bb140b121283acbb,http://www.ufcstats.com/fighter-details/bb140b121283acbb,Donald,Sanchez,,70,145,NA,,1984-08-18
7f0b4a75ef3039a3,http://www.ufcstats.com/fighter-details/7f0b4a75ef3039a3,Eddie,Sanchez,The Manic Hispanic,74,230,74,Orthodox,1982-11-04
243a336eaa2d2eb4,http://www.ufcstats.com/fighter-details/243a336eaa2d2eb4,Emmanuel,Sanchez,El Matador,69,145,71,,1990-08-11
ef3663798164adf0,http://www.ufcstats.com/fighter-details/ef3663798164adf0,Erick,Sanchez,,70,145,NA,,1990-10-04
b12fc8a41e82d3a2,http://www.ufcstats.com/fighter-details/b12fc8a41e82d3a2,Joby,Sanchez,,66,135,68,Orthodox,1991-06-24
c6da1c24fe473418,http://www.ufcstats.com/fighter-details/c6da1c24fe473418,Julian,Sanchez,,75,300,NA,Orthodox,NA
546f8599a63c29da,http://www.ufcstats.com/fighter-details/546f8599a63c29da,Robert,Sanchez,Littlefury,66,125,66,Orthodox,1986-03-05
12f1b140e248bdb9,http://www.ufcstats.com/fighter-details/12f1b140e248bdb9,Jerrod,Sanders,J-Reazie,68,135,72,Orthodox,1979-10-01
59aaf2730b84698a,http://www.ufcstats.com/fighter-details/59aaf2730b84698a,Jesse,Sanders,,72,170,NA,Orthodox,NA
96428b9e9bd048ea,http://www.ufcstats.com/fighter-details/96428b9e9bd048ea,Luke,Sanders,Cool Hand,66,135,67,Southpaw,1985-12-12
65f09bacd3957381,http://www.ufcstats.com/fighter-details/65f09bacd3957381,Cory,Sandhagen,,71,135,70,Switch,1992-04-20
449c890bd90f3374,http://www.ufcstats.com/fighter-details/449c890bd90f3374,Hector,Sandoval,Kid Alex,62,125,64,Orthodox,1986-07-19
9d51bcc281aa0514,http://www.ufcstats.com/fighter-details/9d51bcc281aa0514,Hugo,Sandoval,,NA,135,NA,,NA
696002b59f09d73b,http://www.ufcstats.com/fighter-details/696002b59f09d73b,Joseph,Sandoval,,67,135,NA,Southpaw,1986-05-11
f9ad10f6a49e5452,http://www.ufcstats.com/fighter-details/f9ad10f6a49e5452,Raul,Sandoval,,NA,130,NA,,NA
29f935654825331b,http://www.ufcstats.com/fighter-details/29f935654825331b,Chris,Sanford,,71,185,NA,Orthodox,1968-03-12
57887765f831e228,http://www.ufcstats.com/fighter-details/57887765f831e228,Roldan,Sangcha'an,The Executioner,64,125,NA,Orthodox,1990-12-04
16a64f93f6678b7b,http://www.ufcstats.com/fighter-details/16a64f93f6678b7b,Martin,Sano,Spartan,71,170,75,Orthodox,1991-05-30
4c12aa7ca246e7a4,http://www.ufcstats.com/fighter-details/4c12aa7ca246e7a4,Yuhi,Sano,,71,243,NA,Orthodox,1965-02-02
3143e5daff9e5b71,http://www.ufcstats.com/fighter-details/3143e5daff9e5b71,Jonathan,Santa Maria,,69,125,NA,,NA
d6ead04919a894b1,http://www.ufcstats.com/fighter-details/d6ead04919a894b1,Duda,Santana,Cowboyzinha,67,145,73,Orthodox,1996-01-10
86989ee8fe97884d,http://www.ufcstats.com/fighter-details/86989ee8fe97884d,Neemias,Santana,,74,185,76,Orthodox,1996-07-10
19809d475ed832d5,http://www.ufcstats.com/fighter-details/19809d475ed832d5,Shaheen,Santana,Shazam,73,155,75,Orthodox,1991-06-04
39792c2f42c9f527,http://www.ufcstats.com/fighter-details/39792c2f42c9f527,Sean,Santella,Shorty Rock,65,125,NA,,1984-10-25
f8dc544e7077d014,http://www.ufcstats.com/fighter-details/f8dc544e7077d014,Jorge,Santiago,The Sandman,73,170,75,Orthodox,1980-10-09
bc656db347f31e19,http://www.ufcstats.com/fighter-details/bc656db347f31e19,Mike,Santiago,,70,145,69,Orthodox,1989-07-28
9f95d6b5b459cc6b,http://www.ufcstats.com/fighter-details/9f95d6b5b459cc6b,Richie,Santiago,The Milford Mauler,67,135,67,Southpaw,1992-10-10
4920292f5d9b76df,http://www.ufcstats.com/fighter-details/4920292f5d9b76df,Will,Santiago,The Brown Bomber,67,185,NA,Orthodox,1983-02-08
8299206ccebc44a7,http://www.ufcstats.com/fighter-details/8299206ccebc44a7,Jose,Santibanez,,NA,155,NA,,1980-01-18
012fc7cd0779c09a,http://www.ufcstats.com/fighter-details/012fc7cd0779c09a,Art,Santore,Pachuco,74,185,NA,,1972-10-26
c6e6926a81adcd00,http://www.ufcstats.com/fighter-details/c6e6926a81adcd00,Adriano,Santos,,NA,NA,NA,,NA
5b5b78116d1fc3eb,http://www.ufcstats.com/fighter-details/5b5b78116d1fc3eb,Andre,Santos,Chatuba,72,170,NA,,NA
da1d8d76404bb6b5,http://www.ufcstats.com/fighter-details/da1d8d76404bb6b5,Bruno,Santos,Carioca,69,185,NA,Orthodox,1987-07-17
b67d6bacc68d4c92,http://www.ufcstats.com/fighter-details/b67d6bacc68d4c92,Daniel,Santos,Willycat,67,145,67,Orthodox,1995-03-12
312f7d7b2b2f7de4,http://www.ufcstats.com/fighter-details/312f7d7b2b2f7de4,Djorden,Santos,Shakur,72,185,75,Orthodox,1997-08-01
78719f6663ad9160,http://www.ufcstats.com/fighter-details/78719f6663ad9160,Edivan,Santos,Pe De Sapo,76,248,78,Orthodox,1992-05-03
99bf06f20491cb54,http://www.ufcstats.com/fighter-details/99bf06f20491cb54,Evangelista,Santos,Cyborg,70,170,76,Orthodox,1977-12-12
f2f140ce7532e327,http://www.ufcstats.com/fighter-details/f2f140ce7532e327,Gabriel,Santos,Mosquitinho,69,145,70,Orthodox,1996-11-28
d12ee718fb35c35c,http://www.ufcstats.com/fighter-details/d12ee718fb35c35c,Gleristone,Santos,Toninho Furia,69,145,NA,,1988-08-20
14aa21bc82cac57d,http://www.ufcstats.com/fighter-details/14aa21bc82cac57d,Iliarde,Santos,,65,125,67,Orthodox,1980-09-25
9c65736747ca92ec,http://www.ufcstats.com/fighter-details/9c65736747ca92ec,Leonardo,Santos,,72,155,75,Orthodox,1980-02-05
5078e1dacf9d25f4,http://www.ufcstats.com/fighter-details/5078e1dacf9d25f4,Luana,Santos,,66,135,67,Orthodox,2000-04-16
7701377be464d2ef,http://www.ufcstats.com/fighter-details/7701377be464d2ef,Luis,Santos,,73,170,NA,Southpaw,1980-01-02
480779d7f9a424d3,http://www.ufcstats.com/fighter-details/480779d7f9a424d3,Mairon,Santos,The Legend,67,145,72,Orthodox,2000-06-10
4cb79988b2a9bd07,http://www.ufcstats.com/fighter-details/4cb79988b2a9bd07,Marilia,Santos,Chocolate,64,125,NA,Orthodox,1992-12-12
7ca4c3f8aa8bacae,http://www.ufcstats.com/fighter-details/7ca4c3f8aa8bacae,Paulo,Santos,,NA,NA,NA,,NA
f7467152fd9f18a2,http://www.ufcstats.com/fighter-details/f7467152fd9f18a2,Taila,Santos,,66,125,68,Orthodox,1993-06-22
dea070ed4a2a8281,http://www.ufcstats.com/fighter-details/dea070ed4a2a8281,Thiago,Santos,Marreta,74,205,76,Orthodox,1984-01-07
3143bf892608139a,http://www.ufcstats.com/fighter-details/3143bf892608139a,Yana,Santos,,66,135,68,Orthodox,1989-11-11
1d147d4163a6989b,http://www.ufcstats.com/fighter-details/1d147d4163a6989b,Nick,Sanzo,,69,190,NA,,1963-01-16
9f3d6ddef3d3cccc,http://www.ufcstats.com/fighter-details/9f3d6ddef3d3cccc,Bob,Sapp,The Beast,77,350,NA,Orthodox,1974-09-22
7e47047d0971d566,http://www.ufcstats.com/fighter-details/7e47047d0971d566,Daniel,Sarafian,,69,185,73,Orthodox,1982-08-21
57186c150c645200,http://www.ufcstats.com/fighter-details/57186c150c645200,Jeka,Saragih,,68,145,69,Orthodox,1995-01-01
4f4dac51adc1af4f,http://www.ufcstats.com/fighter-details/4f4dac51adc1af4f,Diego,Saraiva,The Octopus,66,155,NA,Orthodox,1982-04-23
026b4f7049085842,http://www.ufcstats.com/fighter-details/026b4f7049085842,Harris,Sarmiento,The Hitman,69,155,NA,Orthodox,1983-09-09
2097b1a5ff47dfb0,http://www.ufcstats.com/fighter-details/2097b1a5ff47dfb0,Alexander,Sarnavskiy,Tiger,71,155,NA,,1989-01-17
23bd78c3f89bdb54,http://www.ufcstats.com/fighter-details/23bd78c3f89bdb54,Kyosuke,Sasaki,,67,183,NA,Southpaw,1979-10-07
e5c38954c006f15c,http://www.ufcstats.com/fighter-details/e5c38954c006f15c,Yuki,Sasaki,,74,185,NA,Orthodox,1976-09-12
7c3c48cf54a2848e,http://www.ufcstats.com/fighter-details/7c3c48cf54a2848e,Yuta,Sasaki,Ulka,70,125,71,Southpaw,1989-10-07
7b143a54451263d9,http://www.ufcstats.com/fighter-details/7b143a54451263d9,Paul,Sass,,72,155,73,Orthodox,1988-08-04
b7bcf6dfbbb7c16c,http://www.ufcstats.com/fighter-details/b7bcf6dfbbb7c16c,Keisuke,Sasu,Sasuke,65,145,69,Switch,1994-09-30
f4a031ac205ac580,http://www.ufcstats.com/fighter-details/f4a031ac205ac580,Masaaki,Satake,,73,220,NA,Orthodox,1965-08-17
c982b98d33825763,http://www.ufcstats.com/fighter-details/c982b98d33825763,Shogo,Sato,Tora,67,170,66,Southpaw,1993-06-08
8abac218746e04ca,http://www.ufcstats.com/fighter-details/8abac218746e04ca,Takashi,Sato,Ten,70,170,73,Southpaw,1990-06-09
276c60b14b571dd4,http://www.ufcstats.com/fighter-details/276c60b14b571dd4,Takenori,Sato,,70,170,NA,Southpaw,1985-06-08
02f484417a6fa69d,http://www.ufcstats.com/fighter-details/02f484417a6fa69d,Uran,Satybaldiev,Gorilla,76,205,79,Orthodox,1994-08-10
f6f9d41669dd3eaa,http://www.ufcstats.com/fighter-details/f6f9d41669dd3eaa,Jeimeson,Saudino,The Minion,66,135,NA,,1991-03-05
36ab6af06e312b41,http://www.ufcstats.com/fighter-details/36ab6af06e312b41,Tom,Sauer,,73,263,NA,,1970-11-11
484acc7b0f856ce9,http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,Ben,Saunders,Killa B,74,170,77,Orthodox,1983-04-13
4fe9492959834bf7,http://www.ufcstats.com/fighter-details/4fe9492959834bf7,Chad W.,Saunders,,70,170,NA,Orthodox,NA
b35a159f525764eb,http://www.ufcstats.com/fighter-details/b35a159f525764eb,Chris,Saunders,The So Cal Kid,68,155,NA,,1986-03-11
20bd6c3e03c46ee6,http://www.ufcstats.com/fighter-details/20bd6c3e03c46ee6,Townsend,Saunders,,65,170,NA,Orthodox,NA
67f0d1b1b0b39bec,http://www.ufcstats.com/fighter-details/67f0d1b1b0b39bec,Christien,Savoie,The Tiger,71,170,72,Orthodox,1992-08-29
402ea3b5ee233852,http://www.ufcstats.com/fighter-details/402ea3b5ee233852,Lumumba,Sayers,,72,185,NA,,1978-06-30
72b7c071910990b1,http://www.ufcstats.com/fighter-details/72b7c071910990b1,Brandon,Sayles,Man of War,77,265,NA,,1981-04-23
5b8ba8f5512893b1,http://www.ufcstats.com/fighter-details/5b8ba8f5512893b1,Matt,Sayles,,67,155,68,Orthodox,1994-02-21
22a1f83edb865aee,http://www.ufcstats.com/fighter-details/22a1f83edb865aee,Mikheil,Sazhiniani,Spartan,72,205,71,Orthodox,1996-10-05
771b60ff889661c8,http://www.ufcstats.com/fighter-details/771b60ff889661c8,Mark,Scanlon,,69,170,NA,Orthodox,NA
f59f1d3a2ff13edd,http://www.ufcstats.com/fighter-details/f59f1d3a2ff13edd,Eric,Schafer,Red,75,185,76,Orthodox,1977-09-20
030f08370fd1c2bb,http://www.ufcstats.com/fighter-details/030f08370fd1c2bb,Kerry,Schall,Meat Truck,74,265,NA,Orthodox,1971-08-09
