fighter_id,details_url,name,height_in,weight_lb,reach_in,stance,dob
dd12382f28296f7b,http://ufcstats.com/fighter-details/dd12382f28296f7b,Wang Guan,69,145,71,Orthodox,1986-03-14
dd1b90eea08887f6,http://ufcstats.com/fighter-details/dd1b90eea08887f6,Israel Albuquerque,NA,185,NA,Orthodox,NA
dd37fd509af89f15,http://ufcstats.com/fighter-details/dd37fd509af89f15,Josh Koscheck,70,170,73,Orthodox,1977-11-30
dd39f1ca787a3d9d,http://ufcstats.com/fighter-details/dd39f1ca787a3d9d,Andrei Kopylov,74,265,NA,Orthodox,1965-07-16
dd4c16777fb2ccf9,http://ufcstats.com/fighter-details/dd4c16777fb2ccf9,Heather Clark,66,115,64,Orthodox,1980-09-19
dd6103dd7127db1d,http://ufcstats.com/fighter-details/dd6103dd7127db1d,Mike Malott,73,170,73,Orthodox,1991-11-07
dd6ec6f941c3a414,http://ufcstats.com/fighter-details/dd6ec6f941c3a414,Davi Bittencourt,65,135,65,Orthodox,1994-10-12
dd8aec6de7035943,http://ufcstats.com/fighter-details/dd8aec6de7035943,Dan Evensen,75,250,NA,Orthodox,1974-06-01
dd992d569aaebee6,http://ufcstats.com/fighter-details/dd992d569aaebee6,Jesse Taylor,72,170,73,Orthodox,1983-01-02
dda15dbfafb792df,http://ufcstats.com/fighter-details/dda15dbfafb792df,Kevin Jousset,74,170,75,Orthodox,1993-05-02
dda67d7d3df6b406,http://ufcstats.com/fighter-details/dda67d7d3df6b406,Thomas Paull,67,155,67,Orthodox,1994-10-15
ddbd0d6259ce57cc,http://ufcstats.com/fighter-details/ddbd0d6259ce57cc,Dave Dalgliesh,74,205,NA,Orthodox,1978-04-05
ddbe4fa2ea573393,http://ufcstats.com/fighter-details/ddbe4fa2ea573393,Jimmy Quinlan,72,185,NA,Orthodox,1986-05-25
dde70a112e053a6c,http://ufcstats.com/fighter-details/dde70a112e053a6c,Rodrigo Gripp de Sousa,71,205,NA,Orthodox,NA
ddf3e0ea10ea6d8c,http://ufcstats.com/fighter-details/ddf3e0ea10ea6d8c,Jorge de Oliveira,68,155,NA,Orthodox,1980-01-22
de12bd65e2f46478,http://ufcstats.com/fighter-details/de12bd65e2f46478,Pat Schilling,68,145,NA,Orthodox,1988-08-28
de20ffb3fc2e7629,http://ufcstats.com/fighter-details/de20ffb3fc2e7629,Jose Palacios,69,145,NA,Orthodox,1982-11-10
de25520d54eab12d,http://ufcstats.com/fighter-details/de25520d54eab12d,Ian Murphy,73,185,NA,Orthodox,1985-06-14
de26d906f2874dd4,http://ufcstats.com/fighter-details/de26d906f2874dd4,Saygid Izagakhmaev,NA,170,NA,NA,1994-09-03
de277a4abcfeea46,http://ufcstats.com/fighter-details/de277a4abcfeea46,Victor Valenzuela,70,155,NA,NA,NA
de3ed2e152520c8d,http://ufcstats.com/fighter-details/de3ed2e152520c8d,Cal Worsham,71,230,NA,Orthodox,1963-06-11
de45aaae23dfa392,http://ufcstats.com/fighter-details/de45aaae23dfa392,Christos Giagos,70,155,71,Orthodox,1990-01-23
de47c33e48b0ce38,http://ufcstats.com/fighter-details/de47c33e48b0ce38,Mikey Gonzalez,71,155,74,Orthodox,1985-08-13
de594b35c45c2e9a,http://ufcstats.com/fighter-details/de594b35c45c2e9a,Eduarda Moura,66,125,67,Orthodox,1994-02-28
de62052b2ede65ba,http://ufcstats.com/fighter-details/de62052b2ede65ba,Matt Arroyo,70,170,72,Orthodox,1982-09-01
de75d1c45a39e221,http://ufcstats.com/fighter-details/de75d1c45a39e221,Sergio Pettis,66,125,69,Orthodox,1993-08-18
de83f920fd302871,http://ufcstats.com/fighter-details/de83f920fd302871,Tommy Gantt,71,155,76,Orthodox,1993-01-09
de99da2c0d18d34a,http://ufcstats.com/fighter-details/de99da2c0d18d34a,Tae Hyun Lee,78,295,NA,Orthodox,1975-01-17
de9e331b3e6bae70,http://ufcstats.com/fighter-details/de9e331b3e6bae70,Ewerton Teixeira,73,242,NA,NA,1982-02-13
dea070ed4a2a8281,http://ufcstats.com/fighter-details/dea070ed4a2a8281,Thiago Santos,74,205,76,Orthodox,1984-01-07
dedc3bb440d09554,http://ufcstats.com/fighter-details/dedc3bb440d09554,Anthony Macias,69,185,NA,Switch,1969-02-09
dee294e9717012c2,http://ufcstats.com/fighter-details/dee294e9717012c2,Malcolm Gordon,67,125,71,Switch,1990-05-19
def8166ff24bd237,http://ufcstats.com/fighter-details/def8166ff24bd237,Brian Ortega,68,145,69,Switch,1991-02-21
df05aa15b2d66f57,http://ufcstats.com/fighter-details/df05aa15b2d66f57,Chris Tuchscherer,74,258,76,Orthodox,1975-09-08
df0a1c1e11ad199b,http://ufcstats.com/fighter-details/df0a1c1e11ad199b,Kerry Vera,67,135,NA,Orthodox,NA
df1eb4354d18a906,http://ufcstats.com/fighter-details/df1eb4354d18a906,Scott Holtzman,69,155,69,Orthodox,1983-09-30
df2bf09c99594848,http://ufcstats.com/fighter-details/df2bf09c99594848,Mario Miranda,75,185,74,Orthodox,1979-07-12
df2cf66d8c0123db,http://ufcstats.com/fighter-details/df2cf66d8c0123db,Noe Hernandez,NA,NA,NA,Orthodox,NA
df3c39573d01f55b,http://ufcstats.com/fighter-details/df3c39573d01f55b,Mike Bronzoulis,72,155,NA,NA,1979-01-05
df5a77121ba84a5d,http://ufcstats.com/fighter-details/df5a77121ba84a5d,Alex Stiebling,74,205,NA,Southpaw,1976-12-26
df7d386a54e07446,http://ufcstats.com/fighter-details/df7d386a54e07446,Nick Piedmont,70,145,NA,NA,NA
df85d6ec3493d120,http://ufcstats.com/fighter-details/df85d6ec3493d120,Joe Moreira,71,195,NA,Southpaw,1961-07-03
df9e9c1f65805d29,http://ufcstats.com/fighter-details/df9e9c1f65805d29,Sergey Ignatov,69,210,NA,Orthodox,1971-10-13
dfae5da5676e4194,http://ufcstats.com/fighter-details/dfae5da5676e4194,Chris Dempsey,70,185,72,Orthodox,1987-09-08
dfb965c9824425db,http://ufcstats.com/fighter-details/dfb965c9824425db,Joe Camacho,69,155,NA,Orthodox,1972-03-10
dfbb95ca0c143988,http://ufcstats.com/fighter-details/dfbb95ca0c143988,Shana Olsen,67,145,NA,NA,1980-12-17
dfc7f0a2d91ad337,http://ufcstats.com/fighter-details/dfc7f0a2d91ad337,Willian Colorado,70,135,72,NA,1986-06-21
dfdd0c5dd0d4bc23,http://ufcstats.com/fighter-details/dfdd0c5dd0d4bc23,Mike Bourke,72,275,NA,Orthodox,1968-11-25
e00a3dee329a51f7,http://ufcstats.com/fighter-details/e00a3dee329a51f7,Jamall Emmers,70,145,74,Orthodox,1989-07-24
e023fa2e648ea0f1,http://ufcstats.com/fighter-details/e023fa2e648ea0f1,Steve Bosse,71,205,72,Orthodox,1981-07-29
e05f4ce199baca91,http://ufcstats.com/fighter-details/e05f4ce199baca91,Khadzhi Bestaev,78,185,76,NA,1988-07-16
e065b4a42a6c2c79,http://ufcstats.com/fighter-details/e065b4a42a6c2c79,Top Noi Kiwram,65,125,67,Southpaw,1992-08-15
e0664abaa023fd6f,http://ufcstats.com/fighter-details/e0664abaa023fd6f,Ding Meng,74,170,73,Orthodox,1994-09-27
e06fd1260ac865a7,http://ufcstats.com/fighter-details/e06fd1260ac865a7,Yoji Anjo,71,205,NA,Orthodox,1967-03-28
e091482fa6648261,http://ufcstats.com/fighter-details/e091482fa6648261,Assuerio Silva,70,241,NA,Orthodox,1974-06-18
e09dbbd5fe3f0fe2,http://ufcstats.com/fighter-details/e09dbbd5fe3f0fe2,Curtis Stout,73,185,NA,Southpaw,1973-11-07
e0b0cf71e0d69dd0,http://ufcstats.com/fighter-details/e0b0cf71e0d69dd0,Kanako Murata,61,115,62,Orthodox,1993-08-10
e0b74df14f52cd15,http://ufcstats.com/fighter-details/e0b74df14f52cd15,Mike Brown,66,145,70,Orthodox,1975-09-08
e0c6edcb5b5d0b90,http://ufcstats.com/fighter-details/e0c6edcb5b5d0b90,Chepe Mariscal,67,145,69,Orthodox,1992-10-27
e0d3d9b564f95635,http://ufcstats.com/fighter-details/e0d3d9b564f95635,Lucas Rocha,63,125,64,Orthodox,2000-08-12
e0ec3c3b6b611f7e,http://ufcstats.com/fighter-details/e0ec3c3b6b611f7e,Hermes Franca,66,155,71,Orthodox,1974-08-26
e0f7c4f3f67bc808,http://ufcstats.com/fighter-details/e0f7c4f3f67bc808,Wes Sims,82,260,NA,Orthodox,1979-08-04
e0f959f65d0406b4,http://ufcstats.com/fighter-details/e0f959f65d0406b4,Isabela de Padua,63,125,64,Orthodox,1991-09-04
e1147d3d2dabe1ce,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,Robert Whittaker,72,185,73,Orthodox,1990-12-20
e1248941344b3288,http://ufcstats.com/fighter-details/e1248941344b3288,Alexander Volkanovski,66,145,71,Orthodox,1988-09-29
e132d47bd9efbbe0,http://ufcstats.com/fighter-details/e132d47bd9efbbe0,Rafa Garcia,67,155,70,Orthodox,1994-08-05
e13abac8089a801a,http://ufcstats.com/fighter-details/e13abac8089a801a,Justin Tafa,72,264,74,Southpaw,1993-12-13
e14b5aa06eea9653,http://ufcstats.com/fighter-details/e14b5aa06eea9653,Abel Trujillo,68,155,70,Orthodox,1983-09-18
e15d0a2519d6a0b5,http://ufcstats.com/fighter-details/e15d0a2519d6a0b5,Marcos Galvao,67,135,NA,Orthodox,1981-06-23
e175a261a280f7cb,http://ufcstats.com/fighter-details/e175a261a280f7cb,Abram Torres,70,170,NA,NA,1982-10-29
e17770faae3ca54c,http://ufcstats.com/fighter-details/e17770faae3ca54c,Amir Aliakbari,75,250,NA,NA,1984-06-10
e17ac6410c8377f4,http://ufcstats.com/fighter-details/e17ac6410c8377f4,Bartosz Fabinski,72,170,75,Orthodox,1986-04-26
e18012194473e8b0,http://ufcstats.com/fighter-details/e18012194473e8b0,Yoshihiro Nakao,72,220,NA,Southpaw,1972-06-25
e18a19001a3f7c7d,http://ufcstats.com/fighter-details/e18a19001a3f7c7d,Alptekin Ozkilic,65,125,65,Orthodox,1986-03-27
e192ebb85b68fa9e,http://ufcstats.com/fighter-details/e192ebb85b68fa9e,Dylan Mantello,73,155,73,Orthodox,1992-11-19
e1a4568fec1fc24f,http://ufcstats.com/fighter-details/e1a4568fec1fc24f,Tim Stout,71,185,NA,NA,1979-02-09
e1acbb6352ca3551,http://ufcstats.com/fighter-details/e1acbb6352ca3551,TJ Hepburn,67,155,NA,NA,NA
e1d40e8782d80bc2,http://ufcstats.com/fighter-details/e1d40e8782d80bc2,William Gomis,72,145,73,Southpaw,1997-06-13
e1f8beeb6d2d871a,http://ufcstats.com/fighter-details/e1f8beeb6d2d871a,Namsrai Batbayar,64,125,68,Orthodox,2000-12-29
e20ad078a7d63361,http://ufcstats.com/fighter-details/e20ad078a7d63361,Julius Anglickas,75,205,NA,Orthodox,1991-07-23
e25bcbcdaf6537a1,http://ufcstats.com/fighter-details/e25bcbcdaf6537a1,Reza Madadi,71,155,73,Orthodox,1978-06-20
e26882820f9e8df5,http://ufcstats.com/fighter-details/e26882820f9e8df5,Mike Lullo,68,145,NA,Orthodox,1979-07-24
e26bd53b751d61d9,http://ufcstats.com/fighter-details/e26bd53b751d61d9,Jordan Williams,73,185,75,Southpaw,1990-10-13
e295b96f135d758a,http://ufcstats.com/fighter-details/e295b96f135d758a,Saul Elizondo,67,135,NA,NA,1985-07-17
e29cf523ebd155c5,http://ufcstats.com/fighter-details/e29cf523ebd155c5,Chris Horodecki,69,155,69,Orthodox,1987-09-24
e2ac5bb645f33088,http://ufcstats.com/fighter-details/e2ac5bb645f33088,Satoru Kitaoka,66,154,NA,NA,1980-02-04
e2b8186b618b00c4,http://ufcstats.com/fighter-details/e2b8186b618b00c4,Shamar Bailey,69,155,75,Southpaw,1982-09-22
e2be0c1a9b886d92,http://ufcstats.com/fighter-details/e2be0c1a9b886d92,MarQuel Mederos,70,155,69,Orthodox,1996-11-30
e2ccd9a9ace60de7,http://ufcstats.com/fighter-details/e2ccd9a9ace60de7,Aleksei Kunchenko,68,170,70,Orthodox,1984-05-02
e2d5072048b825b1,http://ufcstats.com/fighter-details/e2d5072048b825b1,Goldman Butler,NA,NA,NA,NA,NA
e2f6b2769aaedd6c,http://ufcstats.com/fighter-details/e2f6b2769aaedd6c,Serghei Spivac,75,260,78,Orthodox,1995-01-24
e30715382f42b772,http://ufcstats.com/fighter-details/e30715382f42b772,Gabrielle Holloway,63,145,NA,NA,1990-04-15
e31502e3f79d00c5,http://ufcstats.com/fighter-details/e31502e3f79d00c5,Todd Moore,69,170,71,Southpaw,1983-12-30
e3162dbdbfd78287,http://ufcstats.com/fighter-details/e3162dbdbfd78287,Cody Law,NA,145,NA,NA,1995-03-24
e319d6697d41f3cf,http://ufcstats.com/fighter-details/e319d6697d41f3cf,Robert Breslin,71,155,NA,NA,NA
e34e3b1fffa13a6a,http://ufcstats.com/fighter-details/e34e3b1fffa13a6a,Gugun Gusman,67,135,68,Orthodox,1990-03-03
e361e5c858af6ff1,http://ufcstats.com/fighter-details/e361e5c858af6ff1,Alex Karalexis,68,155,66,Orthodox,1977-09-20
e363b21261814830,http://ufcstats.com/fighter-details/e363b21261814830,Marcos Vinicius,69,125,NA,Orthodox,1979-12-05
e375cb5caf4717b6,http://ufcstats.com/fighter-details/e375cb5caf4717b6,Piera Rodriguez,63,115,63,Orthodox,1992-11-11
e3779ef06e98f185,http://ufcstats.com/fighter-details/e3779ef06e98f185,Keith Berish,72,205,NA,Orthodox,1985-11-14
e3964ece586e0635,http://ufcstats.com/fighter-details/e3964ece586e0635,Jacqueline Cavalcanti,68,135,70,Orthodox,1997-08-29
e3a6c6d6d0ac0815,http://ufcstats.com/fighter-details/e3a6c6d6d0ac0815,Ryuichi Murata,68,183,NA,Orthodox,1976-08-27
e3b30b573e7f0d19,http://ufcstats.com/fighter-details/e3b30b573e7f0d19,Adrian Luna Martinetti,68,135,71,NA,1995-08-20
e3f443e4cbc3da8f,http://ufcstats.com/fighter-details/e3f443e4cbc3da8f,Marius Enache,71,155,NA,NA,1975-10-16
e415ea6f8d41c917,http://ufcstats.com/fighter-details/e415ea6f8d41c917,Xie Bin,70,145,72,Orthodox,1998-02-28
e4277e87a789d687,http://ufcstats.com/fighter-details/e4277e87a789d687,Dustin Jacoby,75,205,76,Orthodox,1988-04-04
e43eefb10d440cb0,http://ufcstats.com/fighter-details/e43eefb10d440cb0,Jimmy Lawson,72,265,77,Orthodox,1991-11-13
e44c679c30403cba,http://ufcstats.com/fighter-details/e44c679c30403cba,Lacey Schuckman,63,125,NA,NA,1988-07-16
e45cfa47f504033a,http://ufcstats.com/fighter-details/e45cfa47f504033a,Jason Gonzalez,74,155,74,Southpaw,1990-02-28
e463ce0a2ca474f4,http://ufcstats.com/fighter-details/e463ce0a2ca474f4,Ryan Gandra,73,185,74,Orthodox,1995-05-08
e4770d5ed44a3970,http://ufcstats.com/fighter-details/e4770d5ed44a3970,Brian Gassaway,73,170,NA,Orthodox,1972-08-07
e49c2db95e572dc8,http://ufcstats.com/fighter-details/e49c2db95e572dc8,Yuji Nagata,72,225,NA,Orthodox,1968-04-24
e4a47b07044ddd72,http://ufcstats.com/fighter-details/e4a47b07044ddd72,Ignacio Bahamondes,75,155,75,Orthodox,1997-08-27
e4a9dbade7c7e1a7,http://ufcstats.com/fighter-details/e4a9dbade7c7e1a7,Rolles Gracie,76,242,NA,Orthodox,1978-07-14
e4aaaa34535e32b6,http://ufcstats.com/fighter-details/e4aaaa34535e32b6,Nick Denis,67,135,NA,Orthodox,1983-10-11
e4ba58725825412d,http://ufcstats.com/fighter-details/e4ba58725825412d,Dan Argueta,67,135,68,Southpaw,1993-08-13
e4bb7e483c4ad318,http://ufcstats.com/fighter-details/e4bb7e483c4ad318,Brendan Seguin,72,185,NA,NA,1976-07-03
e4bde462b043d3e1,http://ufcstats.com/fighter-details/e4bde462b043d3e1,Sanae Kikuta,69,200,NA,Orthodox,1971-09-10
e4cbc82c36e47299,http://ufcstats.com/fighter-details/e4cbc82c36e47299,Dominik Humburger,NA,185,NA,NA,1996-01-03
e4d2564ea0e34e2b,http://ufcstats.com/fighter-details/e4d2564ea0e34e2b,Mehdi Baghdad,73,155,NA,Orthodox,1985-04-13
e4e0993befecdaf8,http://ufcstats.com/fighter-details/e4e0993befecdaf8,Liam McGeary,78,205,NA,NA,1982-10-04
e4e0f310b3cf23a8,http://ufcstats.com/fighter-details/e4e0f310b3cf23a8,Alex Torres,70,145,NA,Orthodox,1988-05-29
e4faa79383c9f214,http://ufcstats.com/fighter-details/e4faa79383c9f214,Ernesta Kareckaite,69,125,71,Orthodox,1998-07-05
e5010b1b94ca5755,http://ufcstats.com/fighter-details/e5010b1b94ca5755,Paul Felder,71,155,70,Orthodox,1984-04-25
e503aa5c252a1b4d,http://ufcstats.com/fighter-details/e503aa5c252a1b4d,Dustin Neace,69,145,69,NA,1986-09-12
e50cd77732d39967,http://ufcstats.com/fighter-details/e50cd77732d39967,Aisling Daly,62,115,64,Orthodox,1987-12-24
e51e5cb722bd47a8,http://ufcstats.com/fighter-details/e51e5cb722bd47a8,Patrick Cummins,74,205,76,Orthodox,1980-11-16
e51ee8ded927fc51,http://ufcstats.com/fighter-details/e51ee8ded927fc51,Chris de la Rocha,75,250,80,Orthodox,1979-05-15
e51fcd9cd84c0b93,http://ufcstats.com/fighter-details/e51fcd9cd84c0b93,Michel Prazeres,66,170,67,Orthodox,1981-07-25
e530df53922f413e,http://ufcstats.com/fighter-details/e530df53922f413e,Luis Pajuelo,70,145,69,Orthodox,1994-12-18
e5512a6aed150d8f,http://ufcstats.com/fighter-details/e5512a6aed150d8f,Remo Cardarelli,NA,135,NA,NA,NA
e5549c82bfb5582d,http://ufcstats.com/fighter-details/e5549c82bfb5582d,Alex Pereira,76,205,79,Orthodox,1987-07-07
e564146b9cf6dbef,http://ufcstats.com/fighter-details/e564146b9cf6dbef,Felipe Franco,73,205,76,Orthodox,2001-01-22
e56cee1ad697db04,http://ufcstats.com/fighter-details/e56cee1ad697db04,Steven Asplund,77,261,78,Orthodox,1998-07-16
e56daf7725a0b5ab,http://ufcstats.com/fighter-details/e56daf7725a0b5ab,Justin Edwards,70,155,70,Orthodox,1983-01-26
e56df3c1d8b4b1cc,http://ufcstats.com/fighter-details/e56df3c1d8b4b1cc,Homer Moore,70,205,NA,Orthodox,1971-11-27
e575b6ff678c1aca,http://ufcstats.com/fighter-details/e575b6ff678c1aca,Shonte Barnes,71,185,76,Southpaw,1987-02-09
e5767ed355a937c2,http://ufcstats.com/fighter-details/e5767ed355a937c2,Melvin Manhoef,69,185,NA,Orthodox,1976-05-11
e57f0b06ea39e360,http://ufcstats.com/fighter-details/e57f0b06ea39e360,Coty Wheeler,66,135,67,Orthodox,1978-10-11
e57fdbea1b828202,http://ufcstats.com/fighter-details/e57fdbea1b828202,Jake Hecht,72,170,73,Orthodox,1984-02-09
e5864a42c80294f6,http://ufcstats.com/fighter-details/e5864a42c80294f6,Josiah Harrell,67,170,68,Southpaw,1998-11-13
e59b13321562eed3,http://ufcstats.com/fighter-details/e59b13321562eed3,Chris Culley,NA,145,NA,NA,1986-03-25
e5a59983f4603621,http://ufcstats.com/fighter-details/e5a59983f4603621,Billy Pasulatan,65,125,66,Switch,1991-08-07
e5a898f2a1afec67,http://ufcstats.com/fighter-details/e5a898f2a1afec67,Mashrabjon Ruzibaev,68,155,67,Orthodox,1996-02-16
e5bda12faabfc850,http://ufcstats.com/fighter-details/e5bda12faabfc850,Luis Henrique,74,243,74,Orthodox,1993-08-21
e5c38954c006f15c,http://ufcstats.com/fighter-details/e5c38954c006f15c,Yuki Sasaki,74,185,NA,Orthodox,1976-09-12
e5c9de15bb58b1c6,http://ufcstats.com/fighter-details/e5c9de15bb58b1c6,Evan Dunham,70,155,70,Southpaw,1981-12-18
e5ca2bc2451a5956,http://ufcstats.com/fighter-details/e5ca2bc2451a5956,Tina Lahdemaki,62,115,NA,Orthodox,1988-05-28
e5ce754b01f922be,http://ufcstats.com/fighter-details/e5ce754b01f922be,Marvin Maldonado,66,135,NA,NA,NA
e5d03e4d966126bd,http://ufcstats.com/fighter-details/e5d03e4d966126bd,Jason High,68,155,73,Southpaw,1981-10-12
e5dc36e0aba7e9da,http://ufcstats.com/fighter-details/e5dc36e0aba7e9da,Alejandro Garcia,67,145,NA,NA,1980-10-20
e5e148d4363deff8,http://ufcstats.com/fighter-details/e5e148d4363deff8,Kyle Driscoll,71,145,74,Orthodox,1994-09-23
e5ecaf884b6da2bc,http://ufcstats.com/fighter-details/e5ecaf884b6da2bc,Chris Clements,70,170,70,Orthodox,1976-02-09
e6015889f50075d2,http://ufcstats.com/fighter-details/e6015889f50075d2,David Barrios,66,145,NA,NA,NA
e601d71cf8e5be22,http://ufcstats.com/fighter-details/e601d71cf8e5be22,Rashard Lovelace,NA,155,NA,NA,NA
e60201cfab7d656d,http://ufcstats.com/fighter-details/e60201cfab7d656d,Jean Francois Lenogue,72,185,NA,Orthodox,1972-11-29
e60d773a0a42048a,http://ufcstats.com/fighter-details/e60d773a0a42048a,Eddy Ellis,69,170,NA,Orthodox,1983-07-07
e6147d5ab3685899,http://ufcstats.com/fighter-details/e6147d5ab3685899,Donny Walker,69,135,NA,NA,1980-01-04
e626e92a8f2a9737,http://ufcstats.com/fighter-details/e626e92a8f2a9737,Balajin,69,145,72,Orthodox,1992-03-31
e62b36885ecdac27,http://ufcstats.com/fighter-details/e62b36885ecdac27,Allan Goes,72,205,NA,Orthodox,1971-04-20
e62ce041bb7aeb1f,http://ufcstats.com/fighter-details/e62ce041bb7aeb1f,Sean Lally,72,170,NA,Orthodox,1990-11-04
e64b96c07d7ce999,http://ufcstats.com/fighter-details/e64b96c07d7ce999,Li Jingliang,72,170,71,Orthodox,1988-03-20
e670f8cc2969a789,http://ufcstats.com/fighter-details/e670f8cc2969a789,Sherman Pendergarst,73,235,NA,Orthodox,1967-08-01
e680418329c84ec4,http://ufcstats.com/fighter-details/e680418329c84ec4,Jenna Castillo,62,125,NA,NA,1982-05-05
e6904a03a66e711d,http://ufcstats.com/fighter-details/e6904a03a66e711d,Adli Edwards,NA,145,NA,NA,1989-08-28
e69c5ce12f4e762b,http://ufcstats.com/fighter-details/e69c5ce12f4e762b,Marcus Hicks,66,155,64,Southpaw,1975-11-25
e6b233a007cb06c4,http://ufcstats.com/fighter-details/e6b233a007cb06c4,Reynaldo Trujillo,69,155,NA,NA,1982-01-01
e6c5908910cc26e4,http://ufcstats.com/fighter-details/e6c5908910cc26e4,Lavar Johnson,76,240,82,Orthodox,1977-06-11
e6dac752a2418a88,http://ufcstats.com/fighter-details/e6dac752a2418a88,Rubens Xavier,75,220,NA,Orthodox,1974-09-08
e6daf9cdbf0da889,http://ufcstats.com/fighter-details/e6daf9cdbf0da889,Chad Cook,74,205,NA,NA,1979-11-07
e70de1859b7ee78e,http://ufcstats.com/fighter-details/e70de1859b7ee78e,Sultan Aliev,71,170,74,Orthodox,1984-09-17
e71c75f533a30daa,http://ufcstats.com/fighter-details/e71c75f533a30daa,Huang Feier,65,115,65,Orthodox,1994-03-12
e741536153227386,http://ufcstats.com/fighter-details/e741536153227386,Sean Alvarez,72,235,NA,Orthodox,1971-07-14
e763679f15326ae1,http://ufcstats.com/fighter-details/e763679f15326ae1,Brandon Halsey,72,185,NA,NA,1986-09-16
e76d9f656ceb82ab,http://ufcstats.com/fighter-details/e76d9f656ceb82ab,Aleksandra Albu,62,115,63,Orthodox,1990-07-14
e780ccc79a209985,http://ufcstats.com/fighter-details/e780ccc79a209985,John Dowdy,NA,NA,NA,NA,NA
e78c4c3d329c531b,http://ufcstats.com/fighter-details/e78c4c3d329c531b,Nick Urso,66,125,66,Southpaw,1985-09-26
e78f601035d677f2,http://ufcstats.com/fighter-details/e78f601035d677f2,Justin Wren,74,265,NA,Orthodox,1987-04-27
e7bba7ce4d6c7b07,http://ufcstats.com/fighter-details/e7bba7ce4d6c7b07,Casey Kenney,67,135,68,Southpaw,1991-03-20
e7bc606d269896aa,http://ufcstats.com/fighter-details/e7bc606d269896aa,Osamu Tachihikari,77,300,NA,Orthodox,1963-09-12
e7bfdb5e0112891e,http://ufcstats.com/fighter-details/e7bfdb5e0112891e,Willie Peeters,69,220,NA,Orthodox,1965-10-26
e7e01e266a9d4342,http://ufcstats.com/fighter-details/e7e01e266a9d4342,Ronnie Lawrence,68,135,68,Switch,1992-06-13
e7e970d508529bf3,http://ufcstats.com/fighter-details/e7e970d508529bf3,Ibragim Magomedov,72,250,NA,Orthodox,1975-06-08
e7ec11096eac0282,http://ufcstats.com/fighter-details/e7ec11096eac0282,Adrian Serrano,68,170,NA,NA,1963-12-23
e7ecfab8fd86d3e1,http://ufcstats.com/fighter-details/e7ecfab8fd86d3e1,KyuSung Kim,71,125,69,Orthodox,1992-11-05
e7f51d9f9e9259e7,http://ufcstats.com/fighter-details/e7f51d9f9e9259e7,Thomas Gifford,73,155,75,Orthodox,1992-07-26
e7fe5315b1efeb92,http://ufcstats.com/fighter-details/e7fe5315b1efeb92,Guto Inocente,75,205,NA,Orthodox,1986-05-29
e803242fb2e41112,http://ufcstats.com/fighter-details/e803242fb2e41112,Islam Dulatov,75,170,75,Orthodox,1998-08-02
e81dd0bb8a64b550,http://ufcstats.com/fighter-details/e81dd0bb8a64b550,Charlie Ward,71,170,NA,Orthodox,1980-12-17
e82b2adcaeff71ec,http://ufcstats.com/fighter-details/e82b2adcaeff71ec,Rafael Del Real,71,225,NA,NA,NA
e82d5f54daa85a7e,http://ufcstats.com/fighter-details/e82d5f54daa85a7e,Joe Merritt,72,170,NA,Orthodox,1984-03-07
e86af30738a5452a,http://ufcstats.com/fighter-details/e86af30738a5452a,Jonny Goh,71,155,NA,NA,NA
e86bc32f5997a8f7,http://ufcstats.com/fighter-details/e86bc32f5997a8f7,Forrest Petz,69,170,71,Orthodox,1975-09-22
e872e9a9a902c045,http://ufcstats.com/fighter-details/e872e9a9a902c045,Katlyn Cerminara,69,125,68,Orthodox,1988-12-28
e873203fd50542f6,http://ufcstats.com/fighter-details/e873203fd50542f6,John Paul Elias,76,205,NA,NA,NA
e87a13e02c01331d,http://ufcstats.com/fighter-details/e87a13e02c01331d,Ali AlQaisi,66,135,68,Orthodox,1990-09-23
e88b83dea18f5d31,http://ufcstats.com/fighter-details/e88b83dea18f5d31,Pauline Macias,64,115,64,Southpaw,1988-06-27
e8b731feff72294b,http://ufcstats.com/fighter-details/e8b731feff72294b,Alexa Grasso,65,125,66,Orthodox,1993-08-09
e8c170a64dc920ac,http://ufcstats.com/fighter-details/e8c170a64dc920ac,Tulio Palhares,NA,180,NA,NA,NA
e8efeb9cf33b1941,http://ufcstats.com/fighter-details/e8efeb9cf33b1941,Cesar Marscucci,NA,NA,NA,NA,NA
e8fb8e53bc2e29d6,http://ufcstats.com/fighter-details/e8fb8e53bc2e29d6,Marcus Bossett,73,215,NA,Orthodox,NA
e8fe9c15d348e778,http://ufcstats.com/fighter-details/e8fe9c15d348e778,Daniel Barez,66,125,66,Orthodox,1988-12-10
e9095aeb36f2aeb8,http://ufcstats.com/fighter-details/e9095aeb36f2aeb8,Issa Isakov,69,155,70,Orthodox,1989-10-22
e90a2f22417af68e,http://ufcstats.com/fighter-details/e90a2f22417af68e,Azamat Murzakanov,70,205,71,Southpaw,1989-04-12
e90d9d0681270953,http://ufcstats.com/fighter-details/e90d9d0681270953,Marc Cofer,NA,185,NA,NA,1972-03-03
e90f4291f93708e6,http://ufcstats.com/fighter-details/e90f4291f93708e6,Edson Gomez,68,170,69,Switch,1991-02-23
e9213f53ddeca978,http://ufcstats.com/fighter-details/e9213f53ddeca978,Dhiego Lima,74,170,75,Orthodox,1989-01-31
